Andropogon eucomus
Andropogon gayanus
Andropogon glomeratus
Andropogon hallii
Andropogon virginicus
Androsace elongata
Androsace filiformis
Androsace occidentalis
Andryala integrifolia
Aneilema umbrosum
Anemone apennina
Anemone blanda
Anemone coronaria
Anemone decapetala
Anemone dichotoma
Anemone halleri
Anemone hortensis
Anemone nemorosa
Anemone patens
Anemone patens multifida
Anemone ranunculoides
Anemone scabiosa
Anemone sylvestris
Anemonella thalictroides
Anemonidium dichotomum
Anemopsis californica
Anethum graveolens
Angadenia berteroi
Angelica archangelica
Angelica gmelinii
Angelica lucida
Angelica pachycarpa
Angelica purpurascens
Angelica sylvestris
Angelonia angustifolia
Angelonia biflora
Angelonia gardneri
Angelonia goyazensis
Angelonia salicariifolia
Angiopteris evecta
Angophora costata
Angophora hispida
Anigozanthos flavidus
Aniseia martinicensis
Aniseia martinicensis ambigua
Anisodontea capensis
Anisomeles indica
Annona atemoya
Annona cherimola
Annona glabra
Annona macroprophyllata
Annona montana
Annona muricata
Annona reticulata
Annona senegalensis
Annona squamosa
Anoda acerifolia
Anoda crenatiflora
Anoda cristata
Anodendron paniculatum
Anredera baselloides
Anredera cordifolia
Anredera vesicaria
Antennaria howellii
Antennaria rosea
Antennaria rosea pulvinata
Antenoron filiforme
Antenoron filiforme filiforme
Anthemis arvensis
Anthemis cotula
Anthemis cupaniana
Anthemis punctata
Anthemis ruthenica
Anthemis secundiramea
Anthephora cristata
Anthephora hermaphrodita
Anthericum liliago
Anthoxanthum aristatum
Anthoxanthum odoratum
Anthoxanthum ovatum
Anthriscus caucalis
Anthriscus cerefolium
Anthriscus sylvestris
Anthurium andraeanum
Anthurium bogotense
Anthurium crystallinum
Anthurium ferrierense
Anthurium flexile
Anthurium hookeri
Anthurium magnificum
Anthurium oxybelium
Anthurium pentaphyllum bombacifolium
Anthurium scherzerianum
Anthyllis barba-jovis
Anthyllis vulneraria
Anthyllis vulneraria carpatica
Anthyllis vulneraria polyphylla
Antiaris toxicaria africana
Antiaris toxicaria macrophylla
Antidesma bunius
Antidesma ghaesembilla
Antigonon guatimalense
Antigonon leptopus
Antirrhinum majus
Antirrhinum majus tortuosum
Antirrhinum siculum
Apera interrupta
Apera spica-venti
Aphanamixis polystachya
Aphanes arvensis
Aphanes australis
Aphanes microcarpa
Aphanostephus skirrhobasis
Aphelandra arborea
Aphelandra aurantiaca
Aphelandra sinclairiana
Aphelandra squarrosa
Apios americana
Apium graveolens
Apium nodiflorum
Apium prostratum
Apium repens
Apium sellowianum
Apluda mutica
Apocynum cannabinum
Apocynum venetum
Apodanthera undulata australis
Apodytes dimidiata
Aponogeton distachyos
Aquilegia chrysantha
Aquilegia cultorum
Aquilegia dichroa
Aquilegia pubescens
Aquilegia pyrenaica
Aquilegia vulgaris
Arabidella eremigena
Arabidopsis arenicola
Arabidopsis arenosa
Arabidopsis halleri
Arabidopsis suecica
Arabidopsis thaliana
Arabis alpina
Arabis caucasica
Arabis collina
Arabis eschscholtziana
Arabis nova
Arabis planisiliqua
Arabis procurrens
Arabis turrita
Arachis duranensis
Arachis glabrata
Arachis hypogaea
Arachis pintoi
Arachis prostrata
Arachis repens
Arachniodes macrostegia
Arachniodes simplicior
Arachnis flos-aeris
Arachnis maingayi
Aralia chinensis
Aralia elata
Aralia racemosa
Aralia spinosa
Araucaria angustifolia
Araucaria araucana
Araucaria bidwillii
Araucaria columnaris
Araucaria cunninghamii
Araucaria heterophylla
Araucaria luxurians
Araujia sericifera
Arbutus andrachne
Arbutus unedo
Archontophoenix alexandrae
Archontophoenix cunninghamiana
Arctium lappa
Arctium minus
Arctium mixtum
Arctium nothum
Arctium palladinii
Arctium tomentosum
Arctotheca calendula
Arctotheca populifolia
Arctotheca prostrata
Arctotis arctotoides
Arctotis fastuosa
Arctotis hybrida
Arctotis stoechadifolia
Arctotis venusta
Ardisia crenata
Ardisia elliptica
Ardisia guianensis
Ardisia humilis
Ardisia japonica
Ardisia solanacea
Areca catechu
Areca triandra
Areca vestiaria
Aremonia agrimonoides
Arenaria balearica
Arenaria groenlandica
